account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
8316,Karvina,1994-06-04,monthly,1,0,True,134784.0,5616.0,24,expired,False,62900,15,196,170072,900
8320,Trutnov,1997-01-19,monthly,2,0,True,309660.0,5161.0,60,current,False,31600,15,70,91258,1100
8321,Vsetin,1993-04-12,monthly,2,0,True,89040.0,1484.0,60,current,False,23840,15,244,68983,800
8330,Rychnov nad Kneznou,1993-03-28,monthly,2,0,True,7656.0,319.0,24,expired,False,38700,15,209,83823,600
8341,Zlin,1996-12-27,monthly,1,0,False,,,,,,72900,4,72,127536,-21884
8377,Rokycany,1993-11-20,monthly,2,0,True,417060.0,6951.0,60,current,False,52700,15,184,128308,200
8381,Ceske Budejovice,1996-09-17,monthly,1,0,True,333648.0,6951.0,48,current,True,64800,5,107,152841,-1074
8405,Strakonice,1994-05-10,monthly,1,0,True,266220.0,4437.0,60,current,False,32960,15,172,69015,900
8411,Strakonice,1994-12-02,monthly,1,0,True,220620.0,3677.0,60,current,False,20500,15,150,70273,1100
8475,Kladno,1993-09-08,monthly,1,0,True,21072.0,878.0,24,expired,False,11040,15,225,49594,1100
8489,Prachatice,1993-09-18,monthly,2,0,True,265320.0,7370.0,36,expired,False,31500,15,194,80368,700
8492,Benesov,1994-06-29,monthly,1,1,True,85860.0,1431.0,60,current,False,27680,15,183,84411,1000
8505,Karvina,1997-03-20,monthly,1,0,True,42840.0,3570.0,12,expired,False,17300,15,65,57767,1100
8519,Cheb,1993-04-02,monthly,2,0,True,74688.0,6224.0,12,expired,False,38400,15,211,104902,1100
8523,Brno - mesto,1996-11-25,monthly,1,0,True,93036.0,7753.0,12,current,False,45200,15,77,115610,400
8533,Pardubice,1995-10-10,monthly,1,1,True,174048.0,3626.0,48,current,False,64600,15,136,129179,600
8564,Frydek - Mistek,1993-09-12,monthly,2,0,True,76680.0,3195.0,24,expired,False,42000,15,191,104676,1000
8566,Ostrava - mesto,1993-10-08,monthly,1,0,True,230220.0,6395.0,36,expired,True,59800,7,194,135668,-2720
8625,Zlin,1993-11-10,monthly,1,1,True,47304.0,1971.0,24,expired,False,68100,15,243,169428,400
8639,Nachod,1997-08-22,monthly,1,0,True,185640.0,3094.0,60,current,False,19300,15,51,59524,400
8645,Prostejov,1997-06-23,monthly,1,0,True,240900.0,4015.0,60,current,False,18600,15,57,59731,700
8680,Pelhrimov,1996-02-12,monthly,2,0,True,85716.0,2381.0,36,current,False,15900,15,112,52783,800
8688,Zdar nad Sazavou,1996-11-22,monthly,1,0,True,67980.0,5665.0,12,expired,False,29760,15,76,78077,400
8713,Blansko,1997-05-18,monthly,1,0,True,170700.0,2845.0,60,current,False,23430,15,65,65611,400
8742,Karvina,1997-01-28,monthly,2,0,True,33144.0,2762.0,12,expired,False,34880,15,74,61771,900
8759,Hl.m. Praha,1993-09-18,monthly,1,1,False,,,,,,80400,3,219,166413,-739
8772,Hl.m. Praha,1996-05-16,monthly,1,0,True,88272.0,1839.0,48,current,False,13200,15,96,37880,800
8776,Zlin,1994-08-24,monthly,1,0,True,33984.0,708.0,48,current,False,25400,15,158,86989,600
8784,Hl.m. Praha,1996-10-16,monthly,1,0,True,74352.0,3098.0,24,current,False,37800,15,79,96166,1100
8856,Cesky Krumlov,1994-12-18,monthly,1,1,False,,,,,,64800,15,176,192663,-8408
8919,Uherske Hradiste,1997-07-03,monthly,2,0,True,76104.0,3171.0,24,current,False,5520,15,69,33814,1000
8926,Hl.m. Praha,1997-03-21,monthly,2,0,True,566640.0,9444.0,60,current,False,19200,15,72,61993,200
8934,Trutnov,1993-06-06,monthly,1,0,False,,,,,,24583,0,224,60566,-2133
8957,Hl.m. Praha,1993-11-13,monthly,1,0,False,,,,,,57200,0,203,144392,-2630
8972,Karvina,1996-05-21,monthly,1,0,True,45024.0,938.0,48,current,False,22240,15,94,69518,800
8982,Zlin,1993-09-25,monthly,2,0,True,227880.0,6330.0,36,expired,False,64600,15,227,153214,1100
8998,Trebic,1995-05-24,monthly,1,0,False,,,,,,52100,1,101,111157,-13658
9017,Karvina,1995-11-22,monthly,1,0,True,100224.0,2088.0,48,current,True,15100,4,152,46487,-3770
9024,Hl.m. Praha,1996-01-05,monthly,1,0,True,70656.0,1472.0,48,current,False,26080,15,110,55343,600
9030,Olomouc,1995-01-21,monthly,2,0,True,155616.0,3242.0,48,current,False,36960,15,144,75294,200
9031,Pardubice,1997-01-15,monthly,1,0,True,50112.0,2088.0,24,current,False,42300,15,71,103702,900
9034,Hl.m. Praha,1993-06-28,monthly,1,0,True,38148.0,3179.0,12,expired,False,20600,15,224,78748,900
9037,Hl.m. Praha,1996-10-22,monthly,2,0,True,321936.0,6707.0,48,current,False,17200,15,98,67886,400
9041,Hl.m. Praha,1993-08-03,monthly,1,0,False,,,,,,59000,0,205,151087,-1644
9093,Pardubice,1993-06-16,monthly,1,1,True,189300.0,3155.0,60,current,False,24960,15,201,96106,800
9104,Praha - vychod,1994-01-21,monthly,1,0,True,172080.0,3585.0,48,expired,False,62700,15,198,136137,200
9138,Plzen - mesto,1996-07-18,monthly,1,0,True,272220.0,4537.0,60,current,True,51000,0,94,123191,-1095
9140,Ceska Lipa,1997-08-18,monthly,1,0,True,16032.0,334.0,48,current,False,19600,15,52,53314,500
9153,Nymburk,1996-12-12,monthly,2,0,True,52236.0,1451.0,36,current,False,5640,15,87,63710,600
9156,Pisek,1997-09-14,monthly,1,0,True,163332.0,4537.0,36,current,False,28700,15,37,69554,600
9159,Zlin,1996-08-02,monthly,2,0,True,69600.0,1450.0,48,current,False,27520,15,97,71243,700
9167,Breclav,1997-04-02,monthly,1,0,True,272220.0,4537.0,60,current,False,43300,15,78,128130,500
9179,Plzen - sever,1997-01-21,monthly,1,0,True,215040.0,3584.0,60,current,False,26100,15,70,76321,1000
9188,Jicin,1993-02-08,monthly,1,0,True,127080.0,2118.0,60,expired,False,17412,15,221,51359,800
9192,Hl.m. Praha,1994-08-16,monthly,1,1,False,,,,,,30100,2,146,81389,-1551
9199,Olomouc,1996-05-15,monthly,1,0,True,29448.0,2454.0,12,expired,True,24562,1,97,43809,-2361
9201,Jesenik,1996-10-28,monthly,1,0,True,122472.0,5103.0,24,current,False,68400,15,82,110427,1000
9203,Karvina,1993-02-27,monthly,1,1,False,,,,,,62000,15,271,154989,-3167
9208,Rokycany,1997-05-24,monthly,1,0,True,82128.0,3422.0,24,current,False,22239,15,81,70376,871
9225,Praha - zapad,1996-01-01,monthly,2,0,True,164256.0,3422.0,48,current,False,64000,15,128,135697,600
9227,Trutnov,1997-11-04,monthly,1,0,True,191580.0,3193.0,60,current,False,6500,15,52,28099,900
9235,Litomerice,1995-06-24,monthly,1,1,True,83280.0,1735.0,48,current,False,18400,15,129,80274,700
9236,Praha - zapad,1993-08-18,monthly,1,0,True,86616.0,7218.0,12,expired,False,43040,15,243,117257,800
9241,Ostrava - mesto,1996-09-25,monthly,2,0,True,285240.0,4754.0,60,current,False,28400,15,82,89240,1100
9242,Hodonin,1996-03-15,monthly,1,0,True,23184.0,1932.0,12,expired,False,28480,15,111,53134,200
9263,Frydek - Mistek,1996-06-04,monthly,2,0,True,39576.0,3298.0,12,expired,False,21100,15,95,64870,700
9265,Hl.m. Praha,1993-02-04,monthly,1,1,True,39576.0,3298.0,12,expired,False,64400,15,265,160661,300
9307,Frydek - Mistek,1993-01-24,monthly,1,0,True,41904.0,3492.0,12,expired,False,63100,15,261,166434,900
9333,Liberec,1996-11-08,monthly,1,1,False,,,,,,52900,2,98,135671,-846
9337,Sokolov,1993-09-13,monthly,1,1,True,52128.0,2172.0,24,expired,False,59900,0,272,161685,144
9353,Kromeriz,1995-11-03,monthly,2,0,True,188616.0,7859.0,24,current,False,64800,15,117,136150,900
9377,Hl.m. Praha,1995-09-17,monthly,1,1,True,99936.0,4164.0,24,current,False,62800,15,139,127076,400
9422,Karvina,1996-03-06,monthly,1,1,True,86184.0,7182.0,12,expired,False,55500,15,71,128146,300
9424,Brno - mesto,1996-12-30,monthly,1,0,True,83628.0,2323.0,36,current,False,15416,15,50,53379,500
9433,Kromeriz,1997-08-14,monthly,1,0,True,44640.0,1860.0,24,current,False,40000,15,34,65444,600
9455,Opava,1996-11-03,monthly,2,0,True,374760.0,6246.0,60,current,False,51900,15,57,102667,1000
9484,Kolin,1997-04-26,monthly,1,0,False,,,,,,21100,1,63,40622,-1260
9493,Zlin,1995-04-02,monthly,1,0,True,188688.0,3931.0,48,current,False,24500,15,98,102792,400
9494,Tabor,1996-05-10,monthly,2,0,True,116832.0,9736.0,12,expired,False,12100,15,90,49267,400
9504,Nymburk,1996-01-29,monthly,1,1,True,341280.0,5688.0,60,current,False,61500,15,71,110021,700
9510,Hl.m. Praha,1996-06-09,monthly,2,0,True,228276.0,6341.0,36,current,False,36320,15,66,64281,500
9513,Kromeriz,1996-05-12,monthly,2,0,True,18324.0,1527.0,12,expired,False,23600,15,65,54764,700
9528,Prachatice,1996-11-07,monthly,1,0,False,,,,,,63600,3,88,129572,-7247
9548,Uherske Hradiste,1996-06-07,monthly,1,0,True,46176.0,962.0,48,current,False,29600,15,64,102539,1000
9549,Kladno,1997-01-17,monthly,1,0,False,,,,,,57100,3,92,143284,-1298
9560,Hl.m. Praha,1997-07-13,monthly,1,0,True,157068.0,4363.0,36,current,False,60900,15,39,136644,400
9591,Ostrava - mesto,1993-05-20,monthly,1,0,True,104712.0,4363.0,24,expired,False,56400,15,161,147603,400
9631,Praha - zapad,1996-06-25,monthly,1,0,True,59448.0,2477.0,24,current,False,24204,15,71,67122,200
9633,Karvina,1996-01-08,monthly,1,0,True,59448.0,2477.0,24,current,True,54400,0,125,127403,-5525
9635,Karvina,1993-01-05,monthly,1,0,False,,,,,,14450,1,212,22860,-2726
9640,Hl.m. Praha,1993-03-13,monthly,2,0,True,76416.0,3184.0,24,expired,False,21400,15,189,114034,7055
9645,Louny,1996-01-23,monthly,1,0,True,176148.0,4893.0,36,current,False,41200,15,72,105915,1100
9656,Trebic,1993-11-14,monthly,1,0,True,139536.0,5814.0,24,expired,False,53200,15,180,151547,800
9673,Sumperk,1997-06-07,monthly,2,0,True,88200.0,2450.0,36,current,False,22211,15,45,75658,1100
9677,Mlada Boleslav,1996-10-13,monthly,1,0,True,31620.0,527.0,60,current,False,12600,15,57,59500,500
9703,Frydek - Mistek,1993-07-15,monthly,1,0,False,,,,,,53400,10,200,121079,-2728
9707,Karvina,1993-04-24,monthly,1,0,False,,,,,,61100,7,251,162172,-225
9730,Brno - mesto,1997-01-01,monthly,2,0,True,116040.0,1934.0,60,current,False,9800,15,50,46776,900
9750,Ostrava - mesto,1994-05-16,monthly,1,0,True,151728.0,3161.0,48,current,True,64000,1,201,138621,-670
9790,Usti nad Orlici,1995-11-09,monthly,2,1,True,133968.0,2791.0,48,current,False,60800,15,115,149106,200
9826,Frydek - Mistek,1996-08-23,monthly,1,0,False,,,,,,60800,15,98,128821,-7582
9828,Praha - zapad,1993-05-20,monthly,1,0,True,126600.0,5275.0,24,expired,False,32500,15,135,94043,400
9833,Strakonice,1993-07-24,monthly,1,0,True,97632.0,8136.0,12,expired,False,64300,15,142,137627,1100
9859,Plzen - jih,1996-07-08,monthly,1,1,True,300600.0,5010.0,60,current,False,28400,15,61,104170,400
9869,Pribram,1993-08-21,monthly,2,1,True,331560.0,5526.0,60,current,False,24700,15,132,102938,900
9883,Hl.m. Praha,1993-03-19,monthly,1,0,False,,,,,,64800,0,158,150917,-1212
9897,Hl.m. Praha,1995-03-04,monthly,1,0,True,36168.0,3014.0,12,expired,False,22033,15,117,64234,300
9928,Prostejov,1995-11-09,monthly,2,0,True,89340.0,1489.0,60,current,False,31200,15,92,91009,500
10001,Karlovy Vary,1995-05-28,monthly,1,0,True,19044.0,529.0,36,current,False,22300,15,88,101113,600
10005,Zlin,1997-11-29,monthly,1,0,True,210744.0,5854.0,36,current,False,33900,15,27,87393,200
10018,Mlada Boleslav,1995-07-23,monthly,1,0,False,,,,,,20900,2,125,68876,-4953
10019,Mlada Boleslav,1995-06-15,monthly,1,0,True,194940.0,5415.0,36,current,False,58700,15,99,138173,600
10022,Hl.m. Praha,1997-05-07,monthly,1,1,True,218064.0,4543.0,48,current,False,21021,15,43,91971,400
10036,Hl.m. Praha,1993-09-13,monthly,1,0,False,,,,,,57700,3,156,143317,-15019
10049,Pelhrimov,1996-03-28,monthly,2,0,True,91632.0,7636.0,12,expired,False,9200,15,98,32832,300
10065,Sumperk,1996-03-30,monthly,1,1,True,311232.0,6484.0,48,current,False,62900,15,112,144269,1100
10068,Hl.m. Praha,1997-04-02,monthly,2,0,True,77808.0,6484.0,12,expired,False,58600,15,57,133555,1000
10079,Uherske Hradiste,1993-05-06,monthly,2,1,True,167100.0,2785.0,60,current,False,64100,15,172,189714,1100
10105,Brno - venkov,1993-04-28,monthly,1,0,True,121896.0,5079.0,24,expired,False,64900,15,204,160498,600
10131,Hl.m. Praha,1993-11-27,monthly,1,0,True,215388.0,5983.0,36,expired,True,63400,0,190,149948,-864
10134,Domazlice,1997-04-26,monthly,1,0,True,136368.0,5682.0,24,current,False,49200,15,56,119446,600
10148,Chomutov,1997-01-13,monthly,1,0,True,22104.0,1842.0,12,current,False,10900,15,50,74219,700
10152,Chomutov,1997-09-28,monthly,1,0,False,,,,,,41300,15,55,127988,-584
10202,Karvina,1996-07-08,monthly,1,0,True,305424.0,6363.0,48,current,False,58900,15,71,120228,300
10215,Louny,1996-04-12,monthly,1,0,True,44304.0,1846.0,24,current,False,11900,15,67,87973,300
10220,Chrudim,1996-08-26,monthly,1,0,False,,,,,,22400,7,86,61929,-492
10233,Plzen - jih,1996-02-21,monthly,1,0,True,239160.0,3986.0,60,current,False,30400,15,70,77715,500
10243,Chrudim,1997-09-03,monthly,1,1,True,113436.0,3151.0,36,current,False,62000,15,58,138293,200
10257,Plzen - jih,1997-05-01,monthly,1,0,True,37812.0,3151.0,12,current,False,54100,15,61,126763,900
10266,Brno - mesto,1993-06-10,monthly,1,0,True,75624.0,3151.0,24,expired,True,61000,0,210,152954,-2325
10280,Jesenik,1996-12-01,monthly,1,1,True,348120.0,5802.0,60,current,False,60500,15,51,111160,600
10297,Ceske Budejovice,1996-01-19,monthly,1,1,True,421008.0,8771.0,48,current,False,43680,15,91,100355,600
10320,Frydek - Mistek,1993-07-11,monthly,1,0,True,259740.0,4329.0,60,expired,False,37200,15,151,79634,800
10343,Mlada Boleslav,1997-05-22,monthly,1,0,False,,,,,,11400,9,51,31312,-9757
10345,Liberec,1996-04-07,monthly,2,0,True,31260.0,2605.0,12,current,False,9800,15,74,46699,1000
10351,Cheb,1995-05-04,monthly,2,0,True,88704.0,1848.0,48,current,False,7000,15,105,32019,800
10361,Tabor,1996-06-21,monthly,1,1,True,86880.0,7240.0,12,expired,False,52700,15,61,106369,500
10364,Brno - venkov,1993-01-17,monthly,2,0,True,21924.0,609.0,36,expired,False,57100,15,159,116468,1100
10365,Domazlice,1995-09-02,monthly,1,0,True,260640.0,7240.0,36,current,True,61600,5,103,154184,-1608
10404,Hl.m. Praha,1996-12-30,monthly,1,1,True,194280.0,3238.0,60,current,False,23900,15,49,77920,300
10436,Prostejov,1996-03-21,monthly,1,0,True,54396.0,1511.0,36,current,False,24600,15,76,88464,800
10439,Zdar nad Sazavou,1993-11-21,monthly,1,1,True,151560.0,6315.0,24,expired,False,37200,15,125,120008,300
10440,Olomouc,1993-09-13,monthly,1,0,True,60000.0,1000.0,60,current,False,31040,15,161,66973,400
10445,Olomouc,1996-05-29,monthly,2,1,True,23412.0,1951.0,12,current,False,37120,15,64,104928,800
10451,Hl.m. Praha,1993-08-29,monthly,1,0,True,482940.0,8049.0,60,current,True,15800,1,233,57707,-1131
10493,Pribram,1997-01-09,monthly,1,0,True,133800.0,5575.0,24,current,False,41800,15,64,120475,300
10558,Teplice,1996-02-01,monthly,1,1,False,,,,,,58500,0,96,147885,-4725
10562,Trutnov,1996-08-21,monthly,1,1,False,,,,,,78000,1,111,139237,-606
10607,Usti nad Orlici,1996-10-08,monthly,1,1,False,,,,,,64800,15,94,124298,-875
10613,Brno - venkov,1997-11-04,monthly,1,1,True,249792.0,5204.0,48,current,False,72000,15,32,94979,700
10630,Usti nad Labem,1995-01-15,monthly,1,0,True,198240.0,8260.0,24,expired,False,13000,15,132,51947,300
10644,Jindrichuv Hradec,1997-07-12,monthly,1,1,True,269964.0,7499.0,36,current,False,47000,15,37,120647,400
10645,Benesov,1996-12-21,monthly,1,0,True,208332.0,5787.0,36,current,False,62700,15,49,134650,500
10650,Sumperk,1997-09-09,monthly,1,1,True,196224.0,4088.0,48,current,False,63500,15,33,135473,300
10652,Hl.m. Praha,1997-03-18,monthly,1,0,True,45720.0,3810.0,12,current,False,34200,15,43,87186,700
10656,Mlada Boleslav,1993-05-05,monthly,1,0,False,,,,,,27600,0,184,78176,-15726
10663,Praha - zapad,1993-12-08,monthly,1,1,True,260028.0,7223.0,36,expired,False,51700,15,124,124901,200
10670,Prostejov,1993-11-18,monthly,1,0,False,,,,,,59400,15,238,173946,-2352
10679,Hl.m. Praha,1997-05-30,monthly,1,1,True,197808.0,8242.0,24,current,False,55700,15,39,134985,900
10710,Prachatice,1995-10-30,monthly,1,0,False,,,,,,37200,1,103,129263,-414
10711,Liberec,1996-07-08,monthly,1,0,True,24180.0,403.0,60,current,False,24600,15,60,98534,1100
10728,Novy Jicin,1994-12-23,monthly,1,0,True,154656.0,3222.0,48,current,False,26400,15,112,75029,1000
10762,Hl.m. Praha,1995-10-23,monthly,1,0,True,68832.0,1912.0,36,current,False,24000,15,80,64598,700
10774,Nachod,1997-07-05,monthly,1,0,True,339168.0,7066.0,48,current,False,14240,15,53,52920,1000
10789,Prerov,1996-09-18,monthly,2,0,True,45768.0,3814.0,12,expired,False,61900,15,90,150978,900
10799,Sumperk,1997-08-19,monthly,1,0,True,31140.0,519.0,60,current,False,16300,15,43,58488,800
10807,Chomutov,1996-03-13,monthly,1,0,True,67464.0,5622.0,12,expired,False,36800,15,68,110281,600
10812,Jindrichuv Hradec,1997-04-08,monthly,2,0,True,140688.0,2931.0,48,current,False,40700,15,46,140246,300
10857,Svitavy,1996-10-02,monthly,1,0,True,385560.0,6426.0,60,current,True,56500,0,77,86317,-13833
10884,Znojmo,1995-02-20,monthly,1,0,True,113544.0,3154.0,36,current,False,45900,15,117,99289,700
10904,Rychnov nad Kneznou,1993-11-26,monthly,1,0,False,,,,,,40000,3,201,37848,-2152
10905,Ceska Lipa,1996-11-21,monthly,1,1,True,57120.0,1190.0,48,current,False,18400,15,59,74474,1000
10906,Sumperk,1993-11-14,monthly,1,1,False,,,,,,64200,2,206,153704,-280
10940,Svitavy,1993-09-13,monthly,2,0,True,197748.0,5493.0,36,expired,False,41760,15,129,88446,300
10954,Klatovy,1996-07-29,monthly,2,1,True,18720.0,312.0,60,current,False,15200,15,60,70246,300
10963,Jindrichuv Hradec,1995-05-20,monthly,1,0,True,115812.0,3217.0,36,current,False,53200,15,114,156504,1100
11021,Hl.m. Praha,1993-08-10,monthly,1,0,True,168984.0,7041.0,24,expired,True,55200,3,236,165293,-518
11042,Olomouc,1995-01-29,monthly,1,1,True,217152.0,6032.0,36,expired,False,34200,15,96,112781,400
11053,Nachod,1997-05-27,monthly,1,0,False,,,,,,63600,15,70,174213,-1932
11065,Praha - zapad,1993-03-19,monthly,1,0,True,69360.0,1445.0,48,expired,False,18600,15,140,56736,1100
11069,Litomerice,1995-06-02,monthly,1,0,True,119136.0,2482.0,48,current,False,63100,15,95,121370,1100
11079,Jindrichuv Hradec,1995-11-10,monthly,1,1,True,98304.0,8192.0,12,expired,False,64100,15,85,146540,300
11096,Plzen - sever,1996-12-10,monthly,1,0,True,213300.0,3555.0,60,current,False,41280,15,52,74941,800
11111,Hl.m. Praha,1993-05-20,monthly,2,0,True,108144.0,3004.0,36,expired,False,60600,15,189,155582,900
11123,Most,1996-07-21,monthly,1,0,False,,,,,,37800,3,73,96982,-1535
11135,Prerov,1993-10-10,monthly,1,0,True,182628.0,5073.0,36,expired,False,20300,15,132,71488,500
11186,Pribram,1994-11-24,monthly,2,1,True,392460.0,6541.0,60,current,False,56300,15,106,139173,900
11231,Hl.m. Praha,1997-02-05,monthly,1,0,True,89280.0,7440.0,12,expired,False,50900,15,48,109530,900
11244,Decin,1997-01-12,monthly,1,0,True,155760.0,6490.0,24,current,False,47600,15,67,131320,200
11265,Cesky Krumlov,1993-01-14,monthly,1,0,True,52788.0,4399.0,12,expired,False,17920,15,168,41469,1000
11271,Kolin,1995-09-20,monthly,1,0,True,67320.0,1870.0,36,current,False,13200,15,95,43949,200
11295,Ostrava - mesto,1993-01-21,monthly,1,0,False,,,,,,47200,2,225,110998,-1370
11317,Svitavy,1997-07-11,monthly,1,0,True,317460.0,5291.0,60,current,False,61700,15,54,135890,700
11320,Chrudim,1993-05-26,monthly,1,0,False,,,,,,33440,1,199,66264,-428
11325,Uherske Hradiste,1996-10-15,monthly,1,0,False,,,,,,47700,1,58,114709,-86
11327,Melnik,1997-10-15,monthly,1,0,True,39168.0,1632.0,24,current,False,23600,15,30,81496,300
11328,Brno - mesto,1996-11-05,monthly,1,0,True,280440.0,4674.0,60,current,False,61000,15,63,136153,1000
11333,Mlada Boleslav,1994-05-26,monthly,1,0,False,,,,,,62800,0,183,137043,-1291
11359,Trebic,1994-10-01,monthly,1,1,True,54024.0,4502.0,12,expired,False,30100,15,104,81706,1000
11362,Bruntal,1995-10-14,monthly,1,0,True,129408.0,5392.0,24,expired,False,16100,15,81,56056,1000
11382,Ostrava - mesto,1995-08-20,monthly,1,0,False,,,,,,52800,1,121,93550,-1037
66,Rychnov nad Kneznou,1993-12-03,after every transaction,1,1,False,,,,,,60900,100,123,129813,400
68,Litomerice,1994-12-20,after every transaction,1,1,False,,,,,,61000,100,98,131470,200
84,Chrudim,1995-12-25,after every transaction,1,0,False,,,,,,45600,100,93,133184,1100
125,Benesov,1996-09-07,after every transaction,1,0,False,,,,,,64000,100,66,130433,200
132,Teplice,1996-05-11,after every transaction,2,1,True,88440.0,7370.0,12,expired,False,46500,100,79,144112,200
273,Karlovy Vary,1993-07-11,after every transaction,1,0,False,,,,,,14400,100,162,62747,700
277,Ceska Lipa,1994-05-01,after every transaction,1,1,False,,,,,,56400,100,137,142646,500
314,Cesky Krumlov,1996-01-26,after every transaction,2,0,True,66840.0,2785.0,24,current,False,59900,100,74,109016,700
485,Kutna Hora,1993-01-04,after every transaction,1,0,False,,,,,,63800,100,195,154121,300
539,Rakovnik,1993-02-16,after every transaction,1,1,False,,,,,,62300,2,155,165299,-1412
613,Ostrava - mesto,1996-08-10,after every transaction,1,0,False,,,,,,26600,100,58,58784,600
722,Louny,1997-05-04,after every transaction,1,0,False,,,,,,64900,3,40,112557,-4689
960,Kladno,1994-11-02,after every transaction,1,1,True,189060.0,3151.0,60,current,False,44900,100,105,137223,200
1050,Hodonin,1993-02-24,after every transaction,2,0,False,,,,,,28600,100,146,103728,1000
1139,Chomutov,1996-01-20,after every transaction,1,0,False,,,,,,62600,100,89,183702,900
1169,Semily,1994-03-02,after every transaction,1,0,False,,,,,,70200,100,152,144963,1000
1242,Ostrava - mesto,1996-11-24,after every transaction,1,0,True,128544.0,5356.0,24,current,False,59900,100,69,135761,200
1270,Brno - venkov,1996-06-07,after every transaction,1,0,True,74772.0,2077.0,36,current,False,13400,100,66,45989,500
1286,Zdar nad Sazavou,1993-11-23,after every transaction,1,0,False,,,,,,63900,100,191,150359,500
1319,Breclav,1997-08-08,after every transaction,1,0,False,,,,,,56100,100,34,131331,1000
1344,Pribram,1995-07-16,after every transaction,1,0,False,,,,,,61800,100,101,119110,200
1407,Prachatice,1997-04-11,after every transaction,2,0,True,125472.0,5228.0,24,current,False,64700,100,72,143697,800
1511,Trutnov,1994-03-13,after every transaction,1,1,False,,,,,,63400,1,151,131127,-805
1523,Usti nad Orlici,1997-11-24,after every transaction,1,0,False,,,,,,51200,100,36,130481,200
1527,Tachov,1993-11-17,after every transaction,1,0,True,164052.0,4557.0,36,expired,True,54700,0,150,114080,-3248
1539,Hl.m. Praha,1993-01-03,after every transaction,1,0,False,,,,,,61500,1,159,108107,-14063
1583,Jesenik,1994-11-17,after every transaction,1,0,True,388512.0,8094.0,48,current,True,61800,1,141,137263,-2839
1693,Hl.m. Praha,1997-04-29,after every transaction,1,0,False,,,,,,37700,100,41,95675,1100
1725,Olomouc,1995-07-03,after every transaction,1,0,False,,,,,,58100,100,85,136073,1100
1897,Trebic,1996-03-05,after every transaction,2,0,False,,,,,,63300,100,93,171345,400
1965,Hodonin,1993-02-08,after every transaction,1,0,False,,,,,,63700,100,170,156484,600
2137,Kladno,1993-08-17,after every transaction,1,0,False,,,,,,52200,100,140,73628,600
2144,Brno - venkov,1995-07-21,after every transaction,1,0,False,,,,,,58100,0,91,134758,-3995
2170,Hl.m. Praha,1994-05-19,after every transaction,1,1,False,,,,,,61900,100,124,161231,600
2211,Trebic,1997-11-10,after every transaction,1,0,False,,,,,,58000,100,27,109057,300
2224,Nachod,1997-03-08,after every transaction,1,0,False,,,,,,26600,100,45,89158,400
2464,Decin,1993-07-02,after every transaction,1,0,False,,,,,,58200,100,167,121856,900
2506,Domazlice,1996-07-12,after every transaction,1,1,False,,,,,,57200,100,79,122508,400
2517,Brno - venkov,1996-11-10,after every transaction,1,0,False,,,,,,49200,100,51,94577,600
2572,Zlin,1994-11-13,after every transaction,1,0,True,360000.0,7500.0,48,current,False,59500,0,152,137506,600
2594,Prachatice,1997-05-03,after every transaction,1,1,False,,,,,,63600,100,54,131058,400
2628,Zlin,1994-02-06,after every transaction,1,0,False,,,,,,60600,1,157,142420,-379
2705,Vyskov,1993-07-05,after every transaction,1,0,True,93888.0,2608.0,36,expired,False,21750,100,180,70238,600
2918,Cesky Krumlov,1997-12-05,after every transaction,2,0,False,,,,,,63800,100,33,113438,300
2988,Zdar nad Sazavou,1996-10-14,after every transaction,2,0,True,88608.0,7384.0,12,current,False,55000,100,77,148386,900
3005,Havlickuv Brod,1997-01-11,after every transaction,1,0,True,390000.0,8125.0,48,current,False,52200,100,45,120715,600
3103,Hl.m. Praha,1997-09-21,after every transaction,1,1,False,,,,,,26100,1100,20,79231,1000
3156,Hl.m. Praha,1997-11-16,after every transaction,1,0,False,,,,,,40500,100,31,123801,200
3200,Pelhrimov,1995-10-20,after every transaction,1,0,False,,,,,,64500,100,88,135814,1100
3217,Prerov,1997-04-23,after every transaction,1,0,False,,,,,,47500,100,57,128792,300
3253,Novy Jicin,1994-03-15,after every transaction,1,0,False,,,,,,57700,100,150,148482,400
3265,Usti nad Orlici,1996-03-30,after every transaction,1,0,False,,,,,,62900,100,91,141016,900
3337,Jihlava,1997-02-22,after every transaction,2,0,False,,,,,,62500,100,68,136229,500
3418,Havlickuv Brod,1996-09-02,after every transaction,2,0,True,207264.0,4318.0,48,current,False,56700,100,72,124818,400
3446,Kutna Hora,1996-09-27,after every transaction,1,1,False,,,,,,58300,100,82,163271,900
3591,Hl.m. Praha,1996-06-09,after every transaction,2,1,False,,,,,,58600,100,77,130280,200
3597,Hl.m. Praha,1996-02-11,after every transaction,1,1,False,,,,,,61300,100,87,144146,500
3638,Usti nad Orlici,1996-01-10,after every transaction,1,0,False,,,,,,55600,100,76,109538,500
3690,Bruntal,1996-10-18,after every transaction,1,0,False,,,,,,61100,100,56,135681,900
3766,Rokycany,1996-10-18,after every transaction,1,0,False,,,,,,32600,100,53,107952,1000
3837,Rychnov nad Kneznou,1993-08-26,after every transaction,2,0,False,,,,,,23255,100,145,73510,800
