"","account_id","district_name","open_date","statement_frequency","num_cutomers","credit_cards","loan_status","loan_default","loan","loan_amount","loan_payments","loan_term","min_withdrawal","max_withdrawal","cc_payments","min_balance","max_balance"
"3829",4091,"Nymburk",1997-08-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,33120,39,400,58917
"3830",4092,"Ostrava - mesto",1996-03-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,38880,69,700,83926
"3831",4093,"Hl.m. Praha",1993-03-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,30300,160,400,73726
"3832",4099,"Brno - mesto",1996-05-26,"monthly",1,1,"current","False","False",41856,872,"48",15,17900,63,800,73519
"3833",4102,"Prostejov",1996-11-13,"monthly",1,1,NA,NA,NA,NA,NA,NA,200,26700,29,700,78855
"3834",4103,"Louny",1995-01-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,70200,123,300,170119
"3835",4105,"Jihlava",1995-05-08,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28800,158,800,79995
"3836",4109,"Brno - mesto",1995-02-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22000,153,900,76762
"3837",4116,"Kutna Hora",1997-10-05,"monthly",1,0,"current","False","False",151200,4200,"36",15,45100,42,1000,127678
"3838",4119,"Vsetin",1993-10-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26700,166,400,84856
"3839",4121,"Brno - mesto",1995-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,28500,107,300,77780
"3840",4127,"Svitavy",1996-05-03,"monthly",1,0,"current","True","False",100800,4200,"24",2,34500,37,-2930,92355
"3841",4128,"Zlin",1997-09-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,4,40300,36,-12495,139002
"3842",4130,"Karvina",1997-06-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,6,85800,40,-2759,91945
"3843",4131,"Kolin",1994-08-19,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,63200,153,700,151505
"3844",4132,"Liberec",1997-10-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,200,24300,23,1000,79530
"3845",4134,"Melnik",1993-03-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,64200,170,500,149382
"3846",4140,"Plzen - sever",1997-12-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,47840,27,800,57337
"3847",4143,"Brno - venkov",1997-10-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29700,32,1000,82828
"3848",4144,"Hl.m. Praha",1996-08-19,"monthly",2,0,"current","False","False",212976,5916,"36",15,61900,75,1100,119288
"3849",4150,"Znojmo",1997-07-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,19700,38,600,70540
"3850",4156,"Havlickuv Brod",1997-06-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,46100,47,-404,108287
"3851",4158,"Plzen - jih",1997-09-04,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,33500,35,900,86575
"3852",4159,"Ostrava - mesto",1993-07-09,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,28300,195,200,91043
"3853",4161,"Hl.m. Praha",1995-02-23,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27100,96,500,81692
"3854",4171,"Plzen - sever",1993-06-12,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,50300,163,700,134273
"3855",4173,"Hl.m. Praha",1993-11-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22900,98,700,66774
"3856",4186,"Hl.m. Praha",1996-08-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23200,58,900,71459
"3857",4190,"Uherske Hradiste",1995-10-04,"monthly",1,0,"current","False","False",405780,6763,"60",15,15680,106,700,54225
"3858",4195,"Bruntal",1994-05-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,61800,151,700,150494
"3859",4204,"Tabor",1996-01-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,24500,33,600,47347
"3860",4208,"Hl.m. Praha",1997-04-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,9700,56,800,43144
"3861",4214,"Hl.m. Praha",1996-03-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,4,61700,92,-2264,154142
"3862",4225,"Brno - venkov",1993-05-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29700,135,1100,110231
"3863",4237,"Pisek",1993-11-29,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,62500,125,600,146486
"3864",4240,"Svitavy",1993-02-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,75600,147,2866,92842
"3865",4245,"Usti nad Orlici",1994-05-02,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,41600,117,500,79387
"3866",4253,"Hradec Kralove",1996-01-16,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,55300,72,1000,125820
"3867",4254,"Karvina",1993-05-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29700,161,500,79408
"3868",4255,"Karvina",1993-11-08,"weekly",1,1,NA,NA,NA,NA,NA,NA,30,56200,128,900,144560
"3869",4258,"Trutnov",1995-08-26,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,56500,90,300,139517
"3870",4259,"Zdar nad Sazavou",1994-04-08,"monthly",1,0,"expired","Flase","False",79632,3318,"24",15,64300,115,900,124466
"3871",4260,"Breclav",1993-10-14,"monthly",1,0,"current","False","False",244560,4076,"60",15,30600,127,1000,72513
"3872",4263,"Kolin",1995-07-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,30100,63,800,86973
"3873",4264,"Plzen - sever",1993-12-07,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,29700,123,200,94640
"3874",4266,"Brno - mesto",1997-02-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,15700,47,300,55766
"3875",4268,"Vsetin",1997-02-20,"monthly",2,0,"current","False","False",41988,3499,"12",15,33280,61,200,66016
"3876",4269,"Plzen - mesto",1995-12-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,80700,94,300,145427
"3877",4273,"Cesky Krumlov",1996-03-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,46900,63,646,114464
"3878",4276,"Hradec Kralove",1994-07-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,71400,136,900,188635
"3879",4283,"Most",1994-10-16,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,40640,103,600,103241
"3880",4286,"Hradec Kralove",1996-11-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,44800,47,1100,107351
"3881",4287,"Hl.m. Praha",1993-10-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13440,133,500,43786
"3882",4293,"Zlin",1996-02-04,"after every transaction",1,0,"current","False","False",164196,4561,"36",100,63500,88,500,127752
"3883",4296,"Vyskov",1993-01-28,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,42240,144,200,84574
"3884",4301,"Hl.m. Praha",1997-06-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,15300,38,900,53842
"3885",4309,"Ostrava - mesto",1997-06-25,"weekly",1,0,NA,NA,NA,NA,NA,NA,300,8100,32,400,50942
"3886",4318,"Decin",1993-04-13,"weekly",2,1,NA,NA,NA,NA,NA,NA,30,61400,143,200,143019
"3887",4320,"Trebic",1996-07-23,"monthly",1,0,"expired","True","False",51360,4280,"12",1,59000,84,-5295,158634
"3888",4321,"Pardubice",1993-04-18,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,63700,208,1000,159484
"3889",4328,"Olomouc",1994-06-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,22200,118,300,43285
"3890",4329,"Hl.m. Praha",1994-02-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,37100,192,300,119549
"3891",4330,"Pardubice",1995-07-05,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,58200,90,1100,152103
"3892",4332,"Ostrava - mesto",1997-12-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,31500,29,1000,117827
"3893",4336,"Benesov",1997-07-08,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,44300,48,200,140929
"3894",4337,"Rokycany",1993-11-16,"monthly",1,1,"expired","Flase","False",51408,2142,"24",15,58700,165,900,140842
"3895",4342,"Ostrava - mesto",1996-04-29,"monthly",1,1,"current","False","False",100128,4172,"24",15,63800,92,700,140823
"3896",4343,"Tachov",1993-11-22,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,27200,126,900,104567
"3897",4346,"Klatovy",1996-03-15,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,63200,96,800,145586
"3898",4347,"Hl.m. Praha",1993-03-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,35100,186,700,69491
"3899",4349,"Ostrava - mesto",1996-09-16,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,39000,55,700,91875
"3900",4350,"Vyskov",1993-04-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,62200,157,1000,150170
"3901",4352,"Benesov",1993-07-05,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,30400,134,400,86597
"3902",4354,"Louny",1997-01-08,"monthly",1,1,"current","False","False",327660,5461,"60",15,37500,56,1000,112776
"3903",4355,"Tachov",1993-02-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,43100,234,800,79218
"3904",4356,"Pardubice",1994-01-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,8,13100,111,-35457,37537
"3905",4358,"Kolin",1997-02-12,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,63900,61,300,147074
"3906",4361,"Jesenik",1996-03-11,"monthly",2,1,"expired","Flase","False",90156,7513,"12",15,63000,74,700,150627
"3907",4368,"Hl.m. Praha",1995-01-16,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,24934,110,500,73976
"3908",4375,"Most",1996-10-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,55000,53,800,135944
"3909",4377,"Plzen - sever",1993-04-24,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,64200,158,500,167492
"3910",4379,"Chrudim",1996-06-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17600,62,500,33973
"3911",4383,"Opava",1996-11-10,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,57700,73,800,146652
"3912",4385,"Cheb",1993-11-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,29100,152,1000,86052
"3913",4386,"Trutnov",1997-11-29,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,23982,28,600,70742
"3914",4389,"Vsetin",1996-07-28,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,44960,61,400,60583
"3915",4405,"Usti nad Labem",1996-09-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,4,39600,63,-1619,128881
"3916",4408,"Novy Jicin",1994-04-11,"weekly",2,0,NA,NA,NA,NA,NA,NA,30,53800,129,800,159528
"3917",4413,"Ostrava - mesto",1994-01-15,"weekly",2,0,"current","False","False",221280,4610,"48",30,32300,119,1100,106145
"3918",4414,"Karlovy Vary",1993-09-10,"monthly",2,0,"expired","Flase","False",97224,4051,"24",15,11700,171,1000,68273
"3919",4415,"Opava",1995-07-05,"monthly",1,0,"expired","Flase","False",74040,6170,"12",15,35680,91,600,87902
"3920",4416,"Ceske Budejovice",1994-02-12,"monthly",1,1,NA,NA,NA,NA,NA,NA,15,30800,211,800,107916
"3921",4418,"Zdar nad Sazavou",1994-02-09,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,15900,120,200,56353
"3922",4423,"Most",1995-04-26,"monthly",1,1,"expired","Flase","False",73836,2051,"36",15,48100,112,900,129608
"3923",4424,"Rychnov nad Kneznou",1996-01-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,26900,74,500,80013
"3924",4427,"Ceska Lipa",1993-06-07,"monthly",2,0,"expired","Flase","False",87816,7318,"12",15,10300,166,800,43442
"3925",4434,"Usti nad Labem",1994-12-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,62900,156,1100,156903
"3926",4437,"Teplice",1993-09-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,68600,206,600,101441
"3927",4438,"Rychnov nad Kneznou",1996-08-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,33760,70,500,52414
"3928",4439,"Sokolov",1995-12-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,16320,80,1100,40655
"3929",4442,"Brno - mesto",1996-08-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,13100,61,300,50092
"3930",4445,"Pardubice",1997-08-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17700,34,400,46823
"3931",4447,"Uherske Hradiste",1996-06-16,"monthly",2,0,"current","False","False",192744,5354,"36",15,63400,70,200,128779
"3932",4448,"Prostejov",1993-06-02,"monthly",2,1,"expired","Flase","False",192744,5354,"36",15,64800,176,700,157005
"3933",4454,"Vyskov",1996-12-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,23200,54,1100,78133
"3934",4456,"Ceske Budejovice",1996-09-03,"monthly",1,1,"current","False","False",321240,5354,"60",15,39400,77,700,141990
"3935",4458,"Prostejov",1996-04-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,18100,49,900,64134
"3936",4462,"Opava",1995-12-27,"weekly",1,0,"expired","True","False",66480,2770,"24",1,87300,84,-3073,132047
"3937",4463,"Bruntal",1993-09-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,28200,137,1000,48054
"3938",4467,"Pelhrimov",1997-04-13,"weekly",1,0,"current","False","False",86184,2394,"36",30,27900,44,300,48831
"3939",4470,"Jindrichuv Hradec",1993-11-01,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,78900,127,500,115094
"3940",4471,"Kladno",1997-06-09,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,29300,38,700,92749
"3941",4473,"Jicin",1995-10-09,"monthly",1,0,"current","False","False",93960,1566,"60",15,30000,78,800,88247
"3942",4475,"Olomouc",1997-04-16,"monthly",2,0,NA,NA,NA,NA,NA,NA,15,18800,42,500,55513
"3943",4476,"Karlovy Vary",1994-11-10,"monthly",1,0,"expired","Flase","False",15192,633,"24",15,14720,103,500,48157
"3944",4478,"Karvina",1993-07-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,34600,131,800,102437
"3945",4480,"Jihlava",1996-08-19,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,20500,62,200,42740
"3946",4484,"Brno - mesto",1993-02-03,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,62100,170,700,160891
"3947",4488,"Decin",1996-04-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,21500,69,600,45178
"3948",4493,"Trebic",1996-10-15,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,100,43200,55,200,137440
"3949",4503,"Svitavy",1995-01-03,"monthly",1,1,"current","False","False",135360,2820,"48",15,63600,120,200,146480
"3950",4511,"Decin",1993-09-26,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,10400,156,600,44316
"3951",4514,"Jesenik",1993-12-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,72000,121,300,129866
"3952",4519,"Mlada Boleslav",1994-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,100,6200,73,200,58507
"3953",4526,"Vyskov",1993-11-29,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,50700,124,900,84856
"3954",4527,"Nymburk",1997-06-01,"monthly",2,1,NA,NA,NA,NA,NA,NA,15,41500,36,600,105898
"3955",4533,"Frydek - Mistek",1997-08-03,"monthly",1,1,"current","False","False",81144,2254,"36",15,62500,52,200,132954
"3956",4534,"Vyskov",1997-01-18,"monthly",1,0,NA,NA,NA,NA,NA,NA,700,21000,32,600,70911
"3957",4537,"Blansko",1996-07-18,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,58900,69,600,130618
"3958",4538,"Karvina",1995-05-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,300,5000,51,300,45854
"3959",4543,"Decin",1993-10-08,"monthly",1,1,NA,NA,NA,NA,NA,NA,1,34400,139,-482,65061
"3960",4550,"Breclav",1997-02-06,"monthly",1,0,"current","False","False",61320,1022,"60",15,9700,51,700,34807
"3961",4576,"Plzen - jih",1993-06-05,"monthly",1,0,"expired","Flase","False",300204,8339,"36",15,23600,141,300,68594
"3962",4580,"Nymburk",1994-08-27,"monthly",1,1,"expired","Flase","False",20220,1685,"12",15,61600,140,500,127871
"3963",4585,"Plzen - jih",1996-06-08,"monthly",2,1,"current","False","False",64656,1347,"48",15,16100,64,200,59121
"3964",4588,"Pribram",1996-08-27,"monthly",1,0,NA,NA,NA,NA,NA,NA,6,7900,50,-6595,33973
"3965",4589,"Kladno",1995-05-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,8,14560,98,-2461,37165
"3966",4596,"Ostrava - mesto",1993-03-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,54600,145,-2736,153404
"3967",4616,"Hl.m. Praha",1997-09-24,"monthly",1,1,"current","False","False",66696,2779,"24",15,57100,51,1000,163270
"3968",4618,"Beroun",1996-07-21,"monthly",1,0,"current","True","False",66696,2779,"24",0,56600,53,-7914,115745
"3969",4626,"Nymburk",1996-06-15,"monthly",1,0,"expired","Flase","False",33348,2779,"12",15,54800,72,700,112215
"3970",4631,"Vsetin",1996-12-12,"after every transaction",2,1,"current","False","False",87528,3647,"24",100,56700,52,800,105533
"3971",4650,"Kladno",1995-10-15,"monthly",1,0,"current","False","False",402000,6700,"60",15,9100,114,200,52350
"3972",4659,"Breclav",1993-10-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,7,44300,137,-1116,115427
"3973",4660,"Vyskov",1997-01-03,"monthly",1,0,"current","False","False",106944,4456,"24",15,36100,50,58,83933
"3974",4681,"Karvina",1995-08-08,"monthly",1,0,"current","False","False",162624,3388,"48",15,18400,88,14512,73290
"3975",4715,"Mlada Boleslav",1996-10-28,"monthly",1,1,"current","False","False",97176,4049,"24",15,62900,53,400,119073
"3976",4725,"Opava",1997-04-14,"monthly",1,0,"current","False","False",168264,4674,"36",15,28100,41,700,70586
"3977",4727,"Benesov",1995-02-13,"monthly",1,0,"expired","Flase","False",107640,4485,"24",15,51500,99,600,123789
"3978",4729,"Zdar nad Sazavou",1997-05-23,"monthly",1,0,NA,NA,NA,NA,NA,NA,4,14080,41,-1153,36383
"3979",4743,"Zlin",1993-05-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,3,65700,194,-1377,173875
"3980",4746,"Brno - mesto",1997-02-21,"monthly",1,1,"current","False","False",204780,3413,"60",15,64600,63,200,151002
"3981",4753,"Hl.m. Praha",1996-11-07,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,31680,55,-4040,48487
"3982",4768,"Most",1996-06-17,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,62700,83,-190,125262
"3983",4774,"Zdar nad Sazavou",1994-01-14,"monthly",2,0,"current","False","False",465072,9689,"48",15,42880,128,300,99235
"3984",4784,"Nachod",1997-08-08,"monthly",2,0,"current","False","False",219456,4572,"48",15,29500,35,400,95801
"3985",4794,"Olomouc",1996-12-18,"monthly",1,0,"current","True","False",465504,9698,"48",3,16200,56,-1736,49947
"3986",4803,"Plzen - mesto",1996-06-08,"monthly",1,0,"current","False","False",59136,1232,"48",15,17900,79,6620,38938
"3987",4825,"Cesky Krumlov",1994-06-04,"monthly",2,0,"expired","Flase","False",21396,1783,"12",15,26300,120,1000,49990
"3988",4851,"Usti nad Orlici",1996-02-04,"monthly",2,0,"expired","Flase","False",141648,5902,"24",15,60700,94,200,144983
"3989",4852,"Pardubice",1995-04-13,"monthly",1,0,"current","False","False",213300,5925,"36",15,8160,125,400,42444
"3990",4858,"Bruntal",1997-06-21,"monthly",1,0,"current","True","False",335184,6983,"48",5,37400,55,-6653,100571
"3991",4863,"Kolin",1996-03-12,"monthly",1,1,"expired","Flase","False",76080,6340,"12",15,38900,69,300,105699
"3992",4894,"Ceske Budejovice",1993-06-20,"monthly",1,1,"expired","Flase","False",117024,4876,"24",15,54500,140,800,135209
"3993",4907,"Havlickuv Brod",1994-02-06,"monthly",1,0,"current","False","False",98832,2059,"48",15,41200,122,500,70009
"3994",4937,"Pribram",1993-02-20,"monthly",1,0,"expired","Flase","False",143904,5996,"24",15,64700,177,700,135935
"3995",4948,"Hradec Kralove",1995-07-29,"monthly",1,0,"current","False","False",359760,5996,"60",15,60000,88,900,127808
"3996",4949,"Decin",1996-10-14,"monthly",1,1,"current","False","False",289920,6040,"48",15,41200,55,400,124678
"3997",4969,"Prostejov",1996-08-19,"weekly",1,0,"current","False","False",150180,2503,"60",30,59800,76,200,144323
"3998",4981,"Brno - mesto",1996-01-22,"monthly",1,0,"current","False","False",179328,3736,"48",15,23040,72,200,81615
"3999",4994,"Hl.m. Praha",1996-01-11,"weekly",1,0,"current","False","False",258444,7179,"36",30,52200,86,600,113565
"4000",4995,"Strakonice",1994-08-01,"weekly",1,0,"current","True","False",128988,3583,"36",0,64900,124,-36,140650
"4001",4999,"Hl.m. Praha",1996-02-12,"monthly",2,1,"current","False","False",165168,4588,"36",15,46500,82,300,124254
"4002",5001,"Blansko",1995-12-15,"monthly",1,0,"expired","Flase","False",110112,4588,"24",15,63000,96,700,135658
"4003",5011,"Tachov",1993-08-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,62700,167,-16504,125712
"4004",5024,"Karvina",1995-08-20,"monthly",1,0,NA,NA,NA,NA,NA,NA,15,17500,83,-6605,40527
"4005",5033,"Brno - mesto",1995-08-03,"monthly",1,0,"expired","Flase","False",11400,950,"12",15,6700,97,300,49934
"4006",5063,"Hradec Kralove",1995-10-11,"monthly",1,0,NA,NA,NA,NA,NA,NA,5,33700,78,-2142,113049
"4007",5065,"Zdar nad Sazavou",1993-01-24,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,59800,165,-5,141961
"4008",5066,"Rakovnik",1995-08-27,"weekly",1,0,"expired","True","False",61656,2569,"24",4,59700,85,-2177,122985
"4009",5072,"Kutna Hora",1996-04-12,"monthly",1,0,"current","False","False",317520,5292,"60",15,44800,68,1100,83424
"4010",5092,"Ostrava - mesto",1993-12-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,9,21700,124,-34521,34411
"4011",5118,"Olomouc",1995-08-05,"monthly",1,0,"current","False","False",53232,1109,"48",15,15360,91,1100,50515
"4012",5120,"Hl.m. Praha",1993-06-21,"monthly",1,1,"expired","Flase","False",323472,6739,"48",15,64000,170,200,128939
"4013",5125,"Hl.m. Praha",1995-09-14,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,53100,85,-13433,156275
"4014",5126,"Jihlava",1995-04-03,"monthly",2,0,"current","False","False",20352,424,"48",15,9600,101,400,44428
"4015",5129,"Frydek - Mistek",1993-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,66600,210,-13589,171917
"4016",5133,"Frydek - Mistek",1996-12-08,"weekly",1,1,"current","False","False",57060,4755,"12",30,60500,63,900,125665
"4017",5164,"Kolin",1997-05-13,"monthly",1,0,"current","False","False",22356,621,"36",15,14400,43,6392,37213
"4018",5180,"Brno - mesto",1997-02-24,"monthly",2,1,"current","False","False",58764,4897,"12",15,48500,37,700,111219
"4019",5181,"Prerov",1996-02-03,"monthly",1,0,"current","False","False",399120,6652,"60",15,30200,69,300,85656
"4020",5194,"Hl.m. Praha",1995-05-05,"after every transaction",1,0,NA,NA,NA,NA,NA,NA,2,59200,122,-1349,132173
"4021",5196,"Rakovnik",1997-06-29,"weekly",1,1,"expired","Flase","False",79824,6652,"12",30,55100,51,300,130168
"4022",5213,"Hl.m. Praha",1995-08-18,"monthly",1,1,"current","True","False",320976,6687,"48",6,63400,123,-2052,130775
"4023",5215,"Brno - venkov",1993-07-01,"monthly",1,1,"expired","Flase","False",14628,1219,"12",15,17600,141,200,78661
"4024",5228,"Vsetin",1993-06-23,"after every transaction",2,0,"expired","Flase","False",173808,7242,"24",100,59300,134,1000,142169
"4025",5250,"Mlada Boleslav",1996-07-20,"weekly",1,0,NA,NA,NA,NA,NA,NA,30,44500,71,-9559,138320
"4026",5256,"Olomouc",1993-10-25,"after every transaction",1,0,"expired","Flase","False",193968,5388,"36",100,59800,205,800,152016
"4027",5263,"Zlin",1995-07-14,"monthly",1,0,"current","False","False",276300,4605,"60",15,30560,121,500,73335
"4028",5267,"Kladno",1996-01-12,"monthly",1,0,"current","True","False",129312,5388,"24",11,63800,91,-8657,117299
"4029",5269,"Semily",1996-07-04,"monthly",1,0,"current","False","False",117420,1957,"60",15,26900,63,500,68585
"4030",5270,"Chrudim",1993-01-13,"monthly",1,0,"expired","Flase","False",79608,3317,"24",15,66300,149,800,136655
"4031",5283,"Cesky Krumlov",1997-09-18,"monthly",1,0,"current","False","False",170832,3559,"48",15,52000,32,700,141462
"4032",5290,"Chomutov",1997-07-21,"monthly",1,0,NA,NA,NA,NA,NA,NA,3,38800,39,-651,103618
"4033",5305,"Pardubice",1996-09-16,"monthly",1,0,"current","False","False",240528,5011,"48",15,34900,57,600,86335
"4034",5313,"Teplice",1993-04-29,"monthly",1,0,"current","False","False",300660,5011,"60",15,63900,181,800,135577
"4035",5317,"Plzen - sever",1996-10-20,"monthly",1,0,"current","False","False",90180,2505,"36",15,20400,55,200,52787
"4036",5343,"Zlin",1993-06-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,6,32000,116,-17623,58097
"4037",5357,"Karvina",1994-12-18,"monthly",1,1,NA,NA,NA,NA,NA,NA,0,38720,102,-134,89940
"4038",5358,"Kladno",1995-05-18,"monthly",1,0,"current","False","False",68340,1139,"60",15,33600,88,500,77351
"4039",5362,"Sumperk",1996-09-06,"weekly",2,0,"current","False","False",202848,4226,"48",30,27300,62,800,82958
"4040",5366,"Karvina",1993-08-09,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,67700,161,-25610,143535
"4041",5369,"Brno - mesto",1993-02-25,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,28200,157,-7146,41784
"4042",5372,"Rychnov nad Kneznou",1993-05-08,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,70500,163,-1058,167672
"4043",5385,"Chrudim",1993-05-21,"weekly",1,0,"current","False","False",149340,2489,"60",30,21221,154,500,63867
"4044",5387,"Hl.m. Praha",1993-10-05,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,26300,129,-10714,47279
"4045",5395,"Pardubice",1996-04-26,"monthly",1,0,"current","False","False",158184,4394,"36",15,52400,76,400,140530
"4046",5422,"Zdar nad Sazavou",1994-10-22,"monthly",2,0,"current","False","False",368880,6148,"60",15,64500,140,1100,154699
"4047",5423,"Cesky Krumlov",1993-05-02,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,59700,170,-1965,138290
"4048",5428,"Karlovy Vary",1993-04-14,"monthly",1,0,"expired","True","False",174744,7281,"24",15,64500,167,-3564,151180
"4049",5429,"Novy Jicin",1995-09-22,"monthly",1,0,NA,NA,NA,NA,NA,NA,1,24800,64,-33223,40248
"4050",5442,"Chomutov",1993-03-22,"monthly",1,1,"expired","True","False",174744,7281,"24",0,67800,160,-6831,123222
"4051",5445,"Olomouc",1997-02-19,"monthly",1,0,"current","False","False",78696,2186,"36",15,14100,52,1000,56766
"4052",5472,"Hl.m. Praha",1993-05-04,"monthly",1,0,NA,NA,NA,NA,NA,NA,0,23200,152,-2376,37045
"4053",5477,"Hodonin",1995-12-17,"monthly",1,1,"current","False","False",349392,7279,"48",15,52700,111,900,151614
"4054",5481,"Usti nad Orlici",1993-08-16,"monthly",1,0,"expired","Flase","False",209184,4358,"48",15,63800,132,1000,119383
